,movieId,title,tag,genresList,year,soup
1448,69526,Transformers: Revenge of the Fallen (2009),bad plot Michael Bay needed more autobots plot holes ridiculous Shia LaBeouf stop using useless characters for filler,action adventure sci-fi imax,2009,bad plot michael bay needed more autobots plot holes ridiculous shia labeouf stop using useless characters for filler action adventure sci-fi imax
1449,69757,(500) Days of Summer (2009),artistic Funny humorous inspiring intelligent quirky romance Zooey Deschanel,comedy drama romance,2009,artistic funny humorous inspiring intelligent quirky romance zooey deschanel comedy drama romance
1450,70286,District 9 (2009),intelligent sci-fi,mystery sci-fi thriller,2009,intelligent sci-fi mystery sci-fi thriller
1451,72224,Gentlemen Broncos (2009),bad humor,comedy,2009,bad humor comedy
1452,72998,Avatar (2009),bad science futuristic graphic design James Cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery graphic design music politics romance thought-provoking too long visually stunning,action adventure sci-fi imax,2009,bad science futuristic graphic design james cameron military poor dialogue sci-fi superficial plot unoriginal white guilt beautiful scenery graphic design music politics romance thought-provoking too long visually stunning action adventure sci-fi imax
1453,79702,Scott Pilgrim vs. the World (2010),geeky Michael Cera stylized video games,action comedy fantasy musical romance,2010,geeky michael cera stylized video games action comedy fantasy musical romance
1454,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),male nudity,action comedy,2010,male nudity action comedy
1455,82461,Tron: Legacy (2010),action choreography Horrid characterisation Poor plot development sequel soundtrack,action adventure sci-fi imax,2010,action choreography horrid characterisation poor plot development sequel soundtrack action adventure sci-fi imax
1456,112552,Whiplash (2014),passion psychological suspense jazz music tense inspirational inspiring intense,drama,2014,passion psychological suspense jazz music tense inspirational inspiring intense drama
1457,80834,Sintel (2010),adventure animation fantasy,animation fantasy,2010,adventure animation fantasy animation fantasy
1458,60516,Meet Dave (2008),enjoyable,adventure children comedy romance sci-fi,2008,enjoyable adventure children comedy romance sci-fi
1459,8533,"Notebook, The (2004)",memory loss romance sad,drama romance,2004,memory loss romance sad drama romance
1460,55765,American Gangster (2007),corruption Denzel Washington mafia organized crime,crime drama thriller,2007,corruption denzel washington mafia organized crime crime drama thriller
1461,58295,"Bank Job, The (2008)",heist robbery small time criminals,action crime thriller,2008,heist robbery small time criminals action crime thriller
1462,69122,"Hangover, The (2009)",casino comedy funny hotel Las Vegas,comedy crime,2009,casino comedy funny hotel las vegas comedy crime
1463,69481,"Hurt Locker, The (2008)",war,action drama thriller war,2008,war action drama thriller war
1464,80489,"Town, The (2010)",crime FBI romance too much love interest,crime drama thriller,2010,crime fbi romance too much love interest crime drama thriller
1465,80906,Inside Job (2010),business corruption economics investor corruption politics truth,documentary,2010,business corruption economics investor corruption politics truth documentary
1466,89745,"Avengers, The (2012)",Captain America silly superhero superhero team fun great humor visually appealing,action adventure sci-fi imax,2012,captain america silly superhero superhero team fun great humor visually appealing action adventure sci-fi imax
1467,90439,Margin Call (2011),bank big corporations business corruption financial crisis Kevin Spacey realistic suspense Wall Street,drama thriller,2011,bank big corporations business corruption financial crisis kevin spacey realistic suspense wall street drama thriller
1468,92259,Intouchables (2011),emotional sexuality,comedy drama,2011,emotional sexuality comedy drama
1469,95067,"Thousand Words, A (2012)",interesting scenario,comedy drama,2012,interesting scenario comedy drama
1470,95441,Ted (2012),crude humor,comedy fantasy,2012,crude humor comedy fantasy
1471,97304,Argo (2012),cia politics Thrilling,drama thriller,2012,cia politics thrilling drama thriller
1472,104218,Grown Ups 2 (2013),Adam Sandler,comedy,2013,adam sandler comedy
1473,104841,Gravity (2013),cliche characters long shots predictable Simple slow action visually appealing,action sci-fi imax,2013,cliche characters long shots predictable simple slow action visually appealing action sci-fi imax
1474,105504,Captain Phillips (2013),hostage ocean suspense suspense tense,adventure drama thriller imax,2013,hostage ocean suspense suspense tense adventure drama thriller imax
1475,85565,Chalet Girl (2011),Comedy,comedy romance,2011,comedy comedy romance
1476,1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),avant-garde romantic comedy elegiac melancholy quirky wry,drama romance,1998,avant-garde romantic comedy elegiac melancholy quirky wry drama romance
1477,2138,Watership Down (1978),atmospheric beautiful,adventure animation children drama fantasy,1978,atmospheric beautiful adventure animation children drama fantasy
1478,2731,"400 Blows, The (Les quatre cents coups) (1959)",emotional gentle heartwarming lyrical reflective,crime drama,1959,emotional gentle heartwarming lyrical reflective crime drama
1479,3134,Grand Illusion (La grande illusion) (1937),downbeat poignant,drama war,1937,downbeat poignant drama war
1480,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),black comedy crazy dark dark comedy dark humor serial killer,comedy crime drama thriller,1992,black comedy crazy dark dark comedy dark humor serial killer comedy crime drama thriller
1481,3671,Blazing Saddles (1974),dark humor easygoing silly,comedy western,1974,dark humor easygoing silly comedy western
1482,4144,In the Mood For Love (Fa yeung nin wa) (2000),atmospheric Beautiful bittersweet dreamy elegant heartbreaking intimate loneliness long takes longing melancholic melancholy moody nocturnal romantic Unique visually appealing visually stunning,drama romance,2000,atmospheric beautiful bittersweet dreamy elegant heartbreaking intimate loneliness long takes longing melancholic melancholy moody nocturnal romantic unique visually appealing visually stunning drama romance
1483,4552,"Tetsuo, the Ironman (Tetsuo) (1988)","""artsy"" atmospheric gritty hallucinatory surreal visually stunning",action horror sci-fi thriller,1988,"""artsy"" atmospheric gritty hallucinatory surreal visually stunning action horror sci-fi thriller"
1484,6214,Irreversible (Irréversible) (2002),dark disturbing,crime drama mystery thriller,2002,dark disturbing crime drama mystery thriller
1485,6818,Come and See (Idi i smotri) (1985),atmospheric bleak disturbing gritty harsh,drama war,1985,atmospheric bleak disturbing gritty harsh drama war
1486,7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)",bleak confrontational disturbing harsh haunting inhumane thought-provoking,drama,1976,bleak confrontational disturbing harsh haunting inhumane thought-provoking drama
1487,8335,Make Way for Tomorrow (1937),heartbreaking,drama,1937,heartbreaking drama
1488,8477,"Jetée, La (1962)",post-apocalyptic,romance sci-fi,1962,post-apocalyptic romance sci-fi
1489,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",mindfuck surreal surrealism,fantasy,1929,mindfuck surreal surrealism fantasy
1490,26717,Begotten (1990),boring psychedelic symbolic,drama horror,1990,boring psychedelic symbolic drama horror
1491,27773,Old Boy (2003),bizarre claustrophobic depressing disturbing hallucinatory paranoid surreal twisted,mystery thriller,2003,bizarre claustrophobic depressing disturbing hallucinatory paranoid surreal twisted mystery thriller
1492,30810,"Life Aquatic with Steve Zissou, The (2004)",heartwarming off-beat comedy quirky trippy visually appealing whimsical,adventure comedy fantasy,2004,heartwarming off-beat comedy quirky trippy visually appealing whimsical adventure comedy fantasy
1493,40491,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",depression,comedy drama,1990,depression comedy drama
1494,45880,Marie Antoinette (2006),cinematography lyrical,drama romance,2006,cinematography lyrical drama romance
1495,48394,"Pan's Labyrinth (Laberinto del fauno, El) (2006)",atmospheric bittersweet visually appealing,drama fantasy thriller,2006,atmospheric bittersweet visually appealing drama fantasy thriller
1496,56782,There Will Be Blood (2007),atmospheric cerebral character study gritty intense long shots morality visually appealing,drama western,2007,atmospheric cerebral character study gritty intense long shots morality visually appealing drama western
1497,57502,Cat Soup (Nekojiru-so) (2001),abstract dark psychedelic surreal,adventure animation drama horror,2001,abstract dark psychedelic surreal adventure animation drama horror
1498,63062,Changeling (2008),emotional,crime drama mystery,2008,emotional crime drama mystery
1499,71899,Mary and Max (2009),bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching,animation comedy drama,2009,bittersweet black comedy character study dark comedy friendship loneliness mental illness philosophical poignant quirky sad sweet touching animation comedy drama
1500,74791,"Town Called Panic, A (Panique au village) (2009)",surreal whimsical,animation,2009,surreal whimsical animation
1501,80463,"Social Network, The (2010)",good dialogue loneliness witty,drama,2010,good dialogue loneliness witty drama
1502,94959,Moonrise Kingdom (2012),quirky,comedy drama romance,2012,quirky comedy drama romance
1503,95558,Beasts of the Southern Wild (2012),Beautiful emotional poetic,drama fantasy,2012,beautiful emotional poetic drama fantasy
1504,96079,Skyfall (2012),beautiful cinematography beautifully filmed cinematography,action adventure thriller imax,2012,beautiful cinematography beautifully filmed cinematography action adventure thriller imax
1505,99764,It's Such a Beautiful Day (2012),moving philosopical surreal weird,animation comedy drama fantasy sci-fi,2012,moving philosopical surreal weird animation comedy drama fantasy sci-fi
1506,99917,Upstream Color (2013),artistic artsy atmospheric Beautiful dreamlike existentialism,romance sci-fi thriller,2013,artistic artsy atmospheric beautiful dreamlike existentialism romance sci-fi thriller
1507,104875,"History of Future Folk, The (2012)",quirky,adventure comedy musical sci-fi,2012,quirky adventure comedy musical sci-fi
1508,104944,Short Term 12 (2013),emotional feel-good heartwarming mental illness touching,drama,2013,emotional feel-good heartwarming mental illness touching drama
1509,106766,Inside Llewyn Davis (2013),atmospheric cinematography depressing funny,drama,2013,atmospheric cinematography depressing funny drama
1510,107406,Snowpiercer (2013),fatalistic,action drama sci-fi,2013,fatalistic action drama sci-fi
1511,108932,The Lego Movie (2014),cheeky clever colorful feel-good fun imaginative quirky,action adventure animation children comedy fantasy,2014,cheeky clever colorful feel-good fun imaginative quirky action adventure animation children comedy fantasy
1512,112421,Frank (2014),adorable black comedy Eccentric introspection mental illness quirky,comedy drama mystery,2014,adorable black comedy eccentric introspection mental illness quirky comedy drama mystery
1513,112852,Guardians of the Galaxy (2014),funny Great Visuals humorous unlikely hero,action adventure sci-fi,2014,funny great visuals humorous unlikely hero action adventure sci-fi
1514,113705,"Two Days, One Night (Deux jours, une nuit) (2014)",bittersweet,drama,2014,bittersweet drama
1515,114627,Angel's Egg (Tenshi no tamago) (1985),atmospheric bizzare eerie symbolism,animation drama fantasy,1985,atmospheric bizzare eerie symbolism animation drama fantasy
1516,116797,The Imitation Game (2014),inspirational intelligent,drama thriller war,2014,inspirational intelligent drama thriller war
1517,117877,The Rabbi's Cat (Le chat du rabbin) (2011),philosophical trippy,adventure animation,2011,philosophical trippy adventure animation
1518,117887,Paddington (2014),heartwarming,children comedy,2014,heartwarming children comedy
1519,119145,Kingsman: The Secret Service (2015),slick,action adventure comedy crime,2015,slick action adventure comedy crime
1520,122882,Mad Max: Fury Road (2015),beautiful cinematography visually appealing,action adventure sci-fi thriller,2015,beautiful cinematography visually appealing action adventure sci-fi thriller
1521,122916,Thor: Ragnarok (2017),awesome humor quirky unconventional white guilt,action adventure sci-fi,2017,awesome humor quirky unconventional white guilt action adventure sci-fi
1522,122918,Guardians of the Galaxy 2 (2017),fun,action adventure sci-fi,2017,fun action adventure sci-fi
1523,122922,Doctor Strange (2016),visually appealing,action adventure sci-fi,2016,visually appealing action adventure sci-fi
1524,127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),depressing understated,comedy drama,2014,depressing understated comedy drama
1525,134130,The Martian (2015),smart,adventure drama sci-fi,2015,smart adventure drama sci-fi
1526,134170,Kung Fury (2015),funny ridiculous silly,action comedy fantasy sci-fi,2015,funny ridiculous silly action comedy fantasy sci-fi
